distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
laplacian_residual,stego,MIPOD,0.05,0.1,0.16714801249463013,0.009620050354772258,1.6714801249463012
laplacian_residual,stego,MIPOD,0.05,0.2,0.31364011373654,0.008982242651967424,1.5682005686826999
laplacian_residual,stego,MIPOD,0.05,0.3,0.4446261049270282,0.008454280737001383,1.4820870164234274
laplacian_residual,stego,MIPOD,0.05,0.4,0.5587678354576902,0.007935016879971009,1.3969195886442254
laplacian_residual,stego,MIPOD,0.05,0.5,0.6604678719329796,0.007476119995117187,1.3209357438659592
laplacian_residual,stego,MIPOD,0.1,0.01,0.017008851355829246,0.02280427317817627,1.7008851355829246
laplacian_residual,stego,MIPOD,0.1,0.05,0.08485751804615971,0.022665751125352865,1.6971503609231942
laplacian_residual,stego,MIPOD,0.1,0.1,0.16488261040985477,0.021960402838178066,1.6488261040985477
laplacian_residual,stego,MIPOD,0.1,0.2,0.31180018314973074,0.02066394552633085,1.5590009157486535
laplacian_residual,stego,MIPOD,0.1,0.3,0.4420950248779185,0.019441018272446372,1.4736500829263952
laplacian_residual,stego,MIPOD,0.1,0.4,0.5565923213390158,0.01827566804631025,1.3914808033475394
laplacian_residual,stego,MIPOD,0.1,0.5,0.6580281186967761,0.01721649169921875,1.3160562373935523
laplacian_residual,stego,MIPOD,0.2,0.01,0.01690262773025605,0.05335368180083938,1.690262773025605
laplacian_residual,stego,MIPOD,0.2,0.05,0.08304714256972325,0.05231326771953917,1.6609428513944648
laplacian_residual,stego,MIPOD,0.2,0.1,0.16165180017842432,0.050813687342641335,1.616518001784243
laplacian_residual,stego,MIPOD,0.2,0.2,0.306509931634506,0.04795475786301475,1.53254965817253
laplacian_residual,stego,MIPOD,0.2,0.3,0.43634454845276743,0.04529684778047633,1.4544818281758916
laplacian_residual,stego,MIPOD,0.2,0.4,0.5522781288836232,0.04280703427492419,1.3806953222090579
laplacian_residual,stego,MIPOD,0.2,0.5,0.6543703299252442,0.040414352416992184,1.3087406598504885
laplacian_residual,stego,MIPOD,0.3,0.01,0.016368072381898312,0.08639832125143075,1.6368072381898313
laplacian_residual,stego,MIPOD,0.3,0.05,0.08075209059061933,0.08529564354924847,1.6150418118123866
laplacian_residual,stego,MIPOD,0.3,0.1,0.15794449113306913,0.08325894560158692,1.5794449113306912
laplacian_residual,stego,MIPOD,0.3,0.2,0.3011965118649442,0.07906635640580595,1.5059825593247211
laplacian_residual,stego,MIPOD,0.3,0.3,0.43043996734245993,0.07502168025126203,1.4347998911415332
laplacian_residual,stego,MIPOD,0.3,0.4,0.5464592884644595,0.07115012683820023,1.3661482211611486
laplacian_residual,stego,MIPOD,0.3,0.5,0.6497928508128461,0.06743186950683594,1.2995857016256922
laplacian_residual,stego,MIPOD,0.4,0.01,0.016000241263177558,0.12301030141167493,1.6000241263177557
laplacian_residual,stego,MIPOD,0.4,0.05,0.07877864231090856,0.12092240787365525,1.575572846218171
laplacian_residual,stego,MIPOD,0.4,0.1,0.1545806899666415,0.118431754024567,1.545806899666415
