config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
mipod_alpha0p2,MIPOD,0.2,0.5,50.0,100,262144.0,7972.16,7972.16,0.030411376953125,3.0411376953125,131072.0,13107200,520199,5201.99,0.039688034057617186,0.6402982298858564,26214.0,878.19,0.03350080109864957
mipod_alpha0p3,MIPOD,0.3,0.01,1.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,2621.0,262100,19575,195.75,0.07468523464326593,0.014087509586924942,2621.0,195.75,0.07468523464326593
mipod_alpha0p3,MIPOD,0.3,0.05,5.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,13107.0,1310700,96972,969.72,0.07398489356832226,0.06983703182509755,10486.0,773.97,0.07380984169368682
mipod_alpha0p3,MIPOD,0.3,0.1,10.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,26214.0,2621400,193346,1933.46,0.07375677119096666,0.13934898728225684,13107.0,963.74,0.07352864881361104
mipod_alpha0p3,MIPOD,0.3,0.2,20.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,52429.0,5242900,381475,3814.75,0.07276030441168056,0.27564886535523514,26215.0,1881.29,0.07176387564371542
mipod_alpha0p3,MIPOD,0.3,0.3,30.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,78643.0,7864300,557058,5570.58,0.07083376778607123,0.4042908612142142,26214.0,1755.83,0.06698062104219119
mipod_alpha0p3,MIPOD,0.3,0.4,40.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,104858.0,10485800,719646,7196.46,0.06863052890575826,0.5246747814203399,26215.0,1625.88,0.062020980354758726
mipod_alpha0p3,MIPOD,0.3,0.5,50.0,100,262144.0,13394.02,13394.02,0.051094131469726564,5.109413146972656,131072.0,13107200,867603,8676.03,0.06619285583496094,0.6353388926414363,26214.0,1479.57,0.05644197756923781
mipod_alpha0p4,MIPOD,0.4,0.01,1.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,2621.0,262100,27811,278.11,0.10610835558946967,0.01377276896929512,2621.0,278.11,0.10610835558946967
mipod_alpha0p4,MIPOD,0.4,0.05,5.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,13107.0,1310700,138731,1387.31,0.10584496833752954,0.0687412325455354,10486.0,1109.2,0.10577913408353998
mipod_alpha0p4,MIPOD,0.4,0.1,10.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,26214.0,2621400,276752,2767.52,0.1055741206988632,0.13723121028164875,13107.0,1380.21,0.10530327306019682
mipod_alpha0p4,MIPOD,0.4,0.2,20.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,52429.0,5242900,547646,5476.46,0.1044547864731351,0.27217684485475313,26215.0,2708.94,0.10333549494564181
mipod_alpha0p4,MIPOD,0.4,0.3,30.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,78643.0,7864300,802012,8020.12,0.10198135879862162,0.39996511896343745,26214.0,2543.66,0.09703440909437705
mipod_alpha0p4,MIPOD,0.4,0.4,40.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,104858.0,10485800,1039372,10393.72,0.09912186003929122,0.5203242164887328,26215.0,2373.6,0.09054358191874882
mipod_alpha0p4,MIPOD,0.4,0.5,50.0,100,262144.0,19527.52,19527.52,0.0744915771484375,7.44915771484375,131072.0,13107200,1255257,12552.57,0.09576850891113281,0.630776406796794,26214.0,2158.85,0.08235484855420766
mipod_alpha0p5,MIPOD,0.5,0.01,1.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,2621.0,262100,36719,367.19,0.14009538344143457,0.013541462419307471,2621.0,367.19,0.14009538344143457
mipod_alpha0p5,MIPOD,0.5,0.05,5.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,13107.0,1310700,183521,1835.21,0.1400175478751812,0.06768964345814016,10486.0,1468.02,0.13999809269502195
mipod_alpha0p5,MIPOD,0.5,0.1,10.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,26214.0,2621400,366128,3661.28,0.13966887922484167,0.1351288147484205,13107.0,1826.07,0.13932021057450217
mipod_alpha0p5,MIPOD,0.5,0.2,20.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,52429.0,5242900,725159,7251.59,0.13831257510156594,0.2680529627292725,26215.0,3590.31,0.13695632271600233
mipod_alpha0p5,MIPOD,0.5,0.3,30.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,78643.0,7864300,1065795,10657.95,0.13552318706051394,0.39494701484934647,26214.0,3406.36,0.12994430457007705
mipod_alpha0p5,MIPOD,0.5,0.4,40.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,104858.0,10485800,1384637,13846.37,0.1320487707184955,0.5146036640420737,26215.0,3188.42,0.12162578676330345
mipod_alpha0p5,MIPOD,0.5,0.5,50.0,100,262144.0,26335.53,26335.53,0.10046207427978515,10.046207427978516,131072.0,13107200,1678356,16783.56,0.12804840087890626,0.625795256456754,26214.0,2937.19,0.1120466163118944
